"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.model_type","Input.dialogue","Input.summary","Answer.Coherance","Answer.Consistency","Answer.Fluency","Answer.Relevance","Approve","Reject"
"3YZ7A3YHSFUNF5ULUCWJQVMW1R8S5Q","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:49 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:49 PST 2021","","","37Z929RLGJ9SNR34LAKIHVOXTA4STB","A2PXERJPO6EECE","Submitted","Sun Nov 14 08:28:26 PST 2021","Sun Nov 14 08:39:10 PST 2021","Wed Nov 17 08:39:10 PST 2021","","","","644","100% (7/7)","100% (7/7)","100% (7/7)","A","<p>Sue: can you pick the car up after work tomorrow please</p>
<p>James: yes and pay?</p>
<p>Sue: yes I will transfer the money in</p>
<p>James: ok x</p>","james will pick up the car after his work tomorrow . sue already have sent him money .","3","3","4","3"
"3YZ7A3YHSFUNF5ULUCWJQVMW1R8S5Q","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:49 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:49 PST 2021","","","31UV0MXWN0D18BPIF286ADCW49GI5I","A2WBEKK7BJELIC","Submitted","Sun Nov 14 08:28:18 PST 2021","Sun Nov 14 08:28:59 PST 2021","Wed Nov 17 08:28:59 PST 2021","","","","41","100% (7/7)","100% (7/7)","100% (7/7)","A","<p>Sue: can you pick the car up after work tomorrow please</p>
<p>James: yes and pay?</p>
<p>Sue: yes I will transfer the money in</p>
<p>James: ok x</p>","james will pick up the car after his work tomorrow . sue already have sent him money .","2","3","2","2"
"3YZ7A3YHSFUNF5ULUCWJQVMW1R8S5Q","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:49 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:49 PST 2021","","","3L4D84MIL9T9JFTJYMUFBBUMMXXJHD","A366XR390CF2MG","Submitted","Sun Nov 14 08:29:51 PST 2021","Sun Nov 14 08:30:05 PST 2021","Wed Nov 17 08:30:05 PST 2021","","","","14","100% (41/41)","100% (41/41)","100% (41/41)","A","<p>Sue: can you pick the car up after work tomorrow please</p>
<p>James: yes and pay?</p>
<p>Sue: yes I will transfer the money in</p>
<p>James: ok x</p>","james will pick up the car after his work tomorrow . sue already have sent him money .","5","5","3","3"
"3YZ7A3YHSFUNF5ULUCWJQVMW1R8S5Q","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:49 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:49 PST 2021","","","3VELCLL3GUKIA2M9D7094QMNC1MF19","A36LPIFH0MEX7","Submitted","Sun Nov 14 08:34:31 PST 2021","Sun Nov 14 08:34:40 PST 2021","Wed Nov 17 08:34:40 PST 2021","","","","9","100% (12/12)","100% (12/12)","100% (12/12)","A","<p>Sue: can you pick the car up after work tomorrow please</p>
<p>James: yes and pay?</p>
<p>Sue: yes I will transfer the money in</p>
<p>James: ok x</p>","james will pick up the car after his work tomorrow . sue already have sent him money .","4","4","3","3"
"3YZ7A3YHSFUNF5ULUCWJQVMW1R8S5Q","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:49 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:49 PST 2021","","","3R8YZBNQ9RJTCDRKG3SCHZHEMPTQ79","AJ8ORVSVTALUD","Submitted","Sun Nov 14 08:30:50 PST 2021","Sun Nov 14 08:31:08 PST 2021","Wed Nov 17 08:31:08 PST 2021","","","","18","100% (21/21)","100% (21/21)","100% (21/21)","A","<p>Sue: can you pick the car up after work tomorrow please</p>
<p>James: yes and pay?</p>
<p>Sue: yes I will transfer the money in</p>
<p>James: ok x</p>","james will pick up the car after his work tomorrow . sue already have sent him money .","3","4","5","3"
"3VDVA3ILJNGL1IKBYP0QYRQC10A1GY","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:41 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:41 PST 2021","","","3MYYFCXHJD85G1FNB9PTK9T2P0U4G8","A10TF4N2TNXNJA","Submitted","Sun Nov 14 08:29:54 PST 2021","Sun Nov 14 08:30:31 PST 2021","Wed Nov 17 08:30:31 PST 2021","","","","37","100% (38/38)","100% (38/38)","100% (38/38)","E","<p>Jack: Can you buy butter?</p>
<p>Thomas: Sure</p>
<p>Jack: Thanks. When are you coming home?</p>
<p>Thomas: I'm on my way</p>
<p>Jack: Ok, I'll wait with cooking until you come</p>
<p>Thomas: What are you making?</p>
<p>Jack: A mushroom soup.</p>
<p>Thomas: Tasty!</p>","Jack will buy butter on Thomas's request.","4","4","5","5"
"3VDVA3ILJNGL1IKBYP0QYRQC10A1GY","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:41 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:41 PST 2021","","","3E13VNJ1NXW2KTOZEF6U7NZFSTBI10","A1N2PMCAAJ4BNZ","Submitted","Sun Nov 14 08:28:15 PST 2021","Sun Nov 14 08:28:25 PST 2021","Wed Nov 17 08:28:25 PST 2021","","","","10","100% (29/29)","100% (29/29)","100% (29/29)","E","<p>Jack: Can you buy butter?</p>
<p>Thomas: Sure</p>
<p>Jack: Thanks. When are you coming home?</p>
<p>Thomas: I'm on my way</p>
<p>Jack: Ok, I'll wait with cooking until you come</p>
<p>Thomas: What are you making?</p>
<p>Jack: A mushroom soup.</p>
<p>Thomas: Tasty!</p>","Jack will buy butter on Thomas's request.","3","4","4","3"
"3VDVA3ILJNGL1IKBYP0QYRQC10A1GY","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:41 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:41 PST 2021","","","3RUIQRXJBLPH0109SSLQJI0L73BLLO","AGPGH9GLV1UAW","Submitted","Sun Nov 14 08:29:29 PST 2021","Sun Nov 14 08:30:34 PST 2021","Wed Nov 17 08:30:34 PST 2021","","","","65","100% (14/14)","100% (14/14)","100% (14/14)","E","<p>Jack: Can you buy butter?</p>
<p>Thomas: Sure</p>
<p>Jack: Thanks. When are you coming home?</p>
<p>Thomas: I'm on my way</p>
<p>Jack: Ok, I'll wait with cooking until you come</p>
<p>Thomas: What are you making?</p>
<p>Jack: A mushroom soup.</p>
<p>Thomas: Tasty!</p>","Jack will buy butter on Thomas's request.","3","4","2","3"
"3VDVA3ILJNGL1IKBYP0QYRQC10A1GY","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:41 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:41 PST 2021","","","3ZPPDN2SL5X8TTP8M9VW1EJ6YCTE9X","AHWR8NUW7RYT9","Submitted","Sun Nov 14 08:29:13 PST 2021","Sun Nov 14 08:31:35 PST 2021","Wed Nov 17 08:31:35 PST 2021","","","","142","100% (37/37)","100% (37/37)","100% (37/37)","E","<p>Jack: Can you buy butter?</p>
<p>Thomas: Sure</p>
<p>Jack: Thanks. When are you coming home?</p>
<p>Thomas: I'm on my way</p>
<p>Jack: Ok, I'll wait with cooking until you come</p>
<p>Thomas: What are you making?</p>
<p>Jack: A mushroom soup.</p>
<p>Thomas: Tasty!</p>","Jack will buy butter on Thomas's request.","5","5","4","4"
"3VDVA3ILJNGL1IKBYP0QYRQC10A1GY","36NY760EFGB5AVZXZZSB5P74G7JB36","Rate the quality of dialogue summaries","Given a dialogue from daily life and a set of summaries, rate the quality of the summaries","Dialogue summarization, quality, rating","$0.04","Sun Nov 14 08:18:41 PST 2021","5","BatchId:4602986;OriginalHitTemplateId:928390917;","7200","259200","Tue Dec 14 08:18:41 PST 2021","","","37QW5D2ZRQN9P7BGIC9NQZSAFXKS8N","ATI55N0W0RQKZ","Submitted","Sun Nov 14 08:30:21 PST 2021","Sun Nov 14 08:30:31 PST 2021","Wed Nov 17 08:30:31 PST 2021","","","","10","100% (10/10)","100% (10/10)","100% (10/10)","E","<p>Jack: Can you buy butter?</p>
<p>Thomas: Sure</p>
<p>Jack: Thanks. When are you coming home?</p>
<p>Thomas: I'm on my way</p>
<p>Jack: Ok, I'll wait with cooking until you come</p>
<p>Thomas: What are you making?</p>
<p>Jack: A mushroom soup.</p>
<p>Thomas: Tasty!</p>","Jack will buy butter on Thomas's request.","3","2","3","3"
